idProducto,titulo,categoria,descripcion,precio,tags,stock,imagen,link,region,ciudad,cantidadReviews,unaEstrella,dosEstrellas,tresEstrellas,cuatroEstrellas,cincoEstrellas,reviewPromedio,likes,dislikes,opiniones,idVendedor,nombre,tagsVendedor,regionVendedor,ciudadVendedor,reputacion,reputacionEstrellas,completadas,canceladas,total,ratingPositivo,ratingNeutral,ratingNegativo,ventas,reclamos,entregasRetrasadas,cancelaciones,DISPLAY_BRAND,DISPLAY_LINE,DISPLAY_MODEL,MANUFACTURER,DISPLAY_TYPE,COLOR,COMPATIBLE_CELLPHONE_BRANDS,COMPATIBLE_CELLPHONE_LINES,COMPATIBLE_CELLPHONE_MODELS,PACKAGE_HEIGHT,PACKAGE_WIDTH,PACKAGE_LENGTH,PACKAGE_WEIGHT,GTIN,EMPTY_GTIN_REASON,SCREEN_TECHNOLOGY,DISPLAY_SIZE,WEIGHT,WIDTH,LENGTH,ITEM_CONDITION,MPN,BRAND,MODEL,SELLER_SKU,IS_FLAMMABLE,IS_KIT,DESCRIPTIVE_TAGS,PRODUCT_FEATURES,PRODUCT_CHEMICAL_FEATURES,FOODS_AND_DRINKS,MEDICINES,BATTERIES_FEATURES,SHIPMENT_PACKING,ADDITIONAL_INFO_REQUIRED,EXCLUDED_PLATFORMS,IS_SUITABLE_FOR_SHIPMENT,PRODUCT_DATA_SOURCE,LIMITED_MARKETPLACE_VISIBILITY_REASONS,HAS_COMPATIBILITIES
MLC906293683,Pantallas Completa P30 Lite Envío Gratis A Todo Chile,MLC48906,"Tenemos 10 años en el rubro de las importaciones .
Tráenos productos como pantallas para celulares y repuestos en general.
Les recordamos que todos nuestros producto deben ser instalados por técnicos profesionales.
NO RESPONDEMOS POR MALAS INTALACIONES Y MALA MANIPULACIÓN.

Garantía : Todos nuestros productos tiene garantías de 5 días luego de recibido el producto.
Antes de instalar debes probar y no debes quitar los sellos de garantía de lo contrario perderás la garantía
Saludos tecnoventas.chile",23990,good_quality_picture loyalty_discount_eligible good_quality_thumbnail kvs_primary standard_price_by_channel immediate_payment cart_eligible shipping_guaranteed,1,http://http2.mlstatic.com/D_705388-MLC69028924668_042023-I.jpg,https://articulo.mercadolibre.cl/MLC-906293683-pantallas-completa-p30-lite-envio-gratis-a-todo-chile-_JM,RM (Metropolitana),Melipilla,2,0,0,0,0,2,5,0,0,,91675531,TECNOPETSPA,normal mshops credits_profile messages_as_seller,RM (Metropolitana),Melipilla,0,5,1050,112,1162,0.77,0.01,0.22,139,0.0258,0.0132,0,HAUWEI,,P30 LITE,,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,,,,
MLC1366048583,Pantalla Lcd Xiaomi Redmi 9c/9a,MLC48906,"¡Gran Novedad! También ofrecemos pegamento transparente BU LAI EN de 15ml para pantallas LCD. Si agregas nuestro pegamento y una pantalla de nuestras publicaciones a tu carrito, obtendrás envío gratis en MercadoLibre.

Pantalla de Repuesto para Xiaomi Redmi 9C/9A y Redmi 10A: Restaura la Calidad Visual de tu Dispositivo

¿La pantalla de tu Xiaomi Redmi 9C, Redmi 9A o Redmi 10A necesita ser reemplazada? ¡No te preocupes! Nuestra pantalla de repuesto es la solución perfecta para restaurar la calidad visual y la funcionalidad de tu dispositivo.

Características Clave:

Pantalla HD+ de 6.53 pulgadas: Disfruta de una experiencia visual nítida y vívida con la pantalla HD+ de 6.53 pulgadas. Los colores vibrantes y los detalles nítidos te permitirán disfrutar de tus fotos, videos y aplicaciones favoritas con una calidad excepcional.

Compatibilidad Versátil: Esta pantalla de repuesto es compatible con el Xiaomi Redmi 9C, Redmi 9A y Redmi 10A, lo que garantiza una solución conveniente para múltiples modelos de dispositivos.

Calidad Garantizada: Nuestra pantalla de repuesto está fabricada con materiales de alta calidad para garantizar su durabilidad y rendimiento a largo plazo. Puedes confiar en su calidad y rendimiento.

Instalación Sencilla: Diseñada para facilitar la instalación, la pantalla de repuesto incluye todo lo que necesitas para un reemplazo exitoso. Si tienes dudas, hay muchos recursos en línea y profesionales dispuestos a ayudarte.

Prueba Antes de Instalar: Te recomendamos probar la pantalla de repuesto antes de realizar la instalación definitiva. Esto te permitirá asegurarte de que está en perfectas condiciones y funcionando correctamente.

Plásticos de Fábrica para Devolución: La pantalla de repuesto debe mantener los plásticos de fábrica sin retirar para procesar cualquier devolución si es necesario. Asegúrate de verificar la pantalla antes de quitar los plásticos protectores.

Devuelve la vida visual a tu Xiaomi Redmi 9C, Redmi 9A o Redmi 10A con nuestra pantalla de repuesto de alta calidad. ¡No dejes que una pantalla dañada afecte tu experiencia! Ordénala hoy y disfruta de un dispositivo como nuevo.

Recuerda que la instalación debe realizarse con cuidado siguiendo las instrucciones adecuadas. Si no te sientes seguro, considera la asistencia de un profesional para una instalación exitosa. ¡Tu satisfacción es nuestra prioridad!",20000,standard_price_by_channel good_quality_thumbnail kvs_primary immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_854734-MLC70723793613_072023-I.jpg,https://articulo.mercadolibre.cl/MLC-1366048583-pantalla-lcd-xiaomi-redmi-9c9a-_JM,Valparaíso,Valparaiso,2,0,0,0,0,2,5,0,0,,359809460,TECNO LUCK,normal mshops credits_profile messages_as_seller,Valparaíso,Valparaiso,2,5,667,52,719,0.88,0.12,0,322,0.0028,0.009,0,XIAOMI,,REDMI 9A/9A/10A,,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,,,,
MLC1398664425,Pantalla A13 4g (sm-a135) + Envio Gratis,MLC48906,"¡Gran Novedad! También ofrecemos pegamento transparente BU LAI EN de 15ml para pantallas LCD. Si agregas nuestro pegamento y una pantalla de nuestras publicaciones a tu carrito, obtendrás envío gratis en MercadoLibre.

Pantalla de repuesto para Samsung Galaxy A13 4G

¿Necesitas reemplazar la pantalla de tu Samsung Galaxy A13 4G? Esta pantalla de repuesto es la solución perfecta. La pantalla cuenta con las siguientes características:

Pantalla HD+ de 6.5 pulgadas: Esta pantalla te ofrece una experiencia visual clara y detallada, con colores vibrantes y un alto nivel de brillo para disfrutar de tus contenidos multimedia favoritos.

Tecnología LCD: La pantalla utiliza tecnología LCD para ofrecerte una reproducción de colores precisa y un buen nivel de contraste. Disfruta de imágenes vívidas y detalles nítidos en tu pantalla.

Calidad garantizada: Esta pantalla de repuesto ha sido fabricada con materiales de alta calidad para garantizar su durabilidad y resistencia al desgaste diario. Además, cuenta con garantía de calidad para tu tranquilidad.

Con esta pantalla de repuesto para Samsung Galaxy A13 4G, podrás restaurar la funcionalidad y la estética de tu teléfono de forma sencilla y eficiente. Disfruta de una experiencia visual mejorada y vuelve a disfrutar de tu dispositivo como nuevo.

No esperes más y haz tu pedido hoy mismo para obtener una pantalla de repuesto perfecta para tu Samsung Galaxy A13 4G. ¡Recupera la belleza y el rendimiento de tu dispositivo!",23990,good_quality_thumbnail kvs_primary immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_605395-MLC70263716002_072023-I.jpg,https://articulo.mercadolibre.cl/MLC-1398664425-pantalla-a13-4g-sm-a135-envio-gratis-_JM,Valparaíso,Valparaiso,0,0,0,0,0,0,0,0,0,,359809460,TECNO LUCK,normal mshops credits_profile messages_as_seller,Valparaíso,Valparaiso,2,5,667,52,719,0.88,0.12,0,322,0.0028,0.009,0,OEM,,A13 4g,,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,,,,
MLC1049473562,Pantalla Compatible Org Motorola G60s +pegamento Full Mobile,MLC48906,"Pantalla compatible con MOTOROLA G60S + Pegamento Full Mobile + ENVIO GRATIS

• Somos Importadora Full Mobile expertos importadores con más de 12 años en el mercado de la tecnología •

Calidad garantizada:
En el mercado existen diferentes tipos de calidad de pantallas nosotros contamos con la mejor calidad.

- Responsabilidad del comprador:

* Revisar que lo ofrecido sea realmente el producto que busca.
* Nuestros productos deben ser revisados y instalados por un técnico profesional
* Los envíos son realizados el mismo día de la compra si esta se efectúa antes de las 13:00 horas.
*Todos nuestros producto tienen garantía

SALUDOS, FULL MOBILE",25990,standard_price_by_channel kvs_primary good_quality_thumbnail good_quality_picture immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_912974-MLC53691698930_022023-I.jpg,https://articulo.mercadolibre.cl/MLC-1049473562-pantalla-compatible-org-motorola-g60s-pegamento-full-mobile-_JM,RM (Metropolitana),Melipilla,0,0,0,0,0,0,0,0,0,,1144636244,FULLMOBILESPAFULLMOBILESPA,normal mshops credits_profile messages_as_seller,RM (Metropolitana),Melipilla,3,5,2537,233,2770,0.35,0.06,0.59,806,0.0147,0.0034,0,GENERICO,,G60S,,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,,,,
MLC932253247,Pantalla Para Samsung Galaxy A21s C/marco + Mica De Regalo ,MLC48906,"SOMOS LA TIENDA DEL CELULAR. 

PRODUCTO: PANTALLA COMPATIBLE CON SAMSUNG GALAXY A21S CON MARCO MAS LAMINA DE REGALO.

DISPONIBLE EN: NEGRO. 

GARANTIA:
RECORDAR PROBAR LOS PRODUCTOS ANTES DE PEGARLO. UNA VEZ PEGADO NO SE PUEDE TRAMITAR CAMBIOS NI DEVOLUCIÓN. EN CASO DE NO PODER LLEVAR A CABO LA INSTALACIÓN CORRECTAMENTE COMUNICATE CON NUESTRO SERVICIO TÉCNICO DE LUNES A VIERNES DESDE LAS 10 AM HASTA LAS 6 PM. 

DESCRIPCIÓN

PRODUCTO NUEVO AL ALCANCE DE TU BOLSILLO!!

TÉRMINOS Y CONDICIONES
-----------------------------------------------------------

- Todos nuestros productos tienen 1 mes de garantía por fallas de fabricación y con sus embalajes y protecciones originales.

- Los Repuestos de teléfono u cualquier articulo comprado en nuestro sitio debe ser revisados por un profesional o técnico especializado antes de ser instalados, generando pruebas de funcionamiento optimas para recién ser instalado en el equipo. 

- Solo se efectuaran Garantías siempre que cuente con sus plásticos u envoltorios originales y sin deterioros. El incumplimiento de estos puntos sera causa de rechazo y no se podrá efectuar garantías correspondientes.

- Nuestro horario de atención es de Lunes a Viernes de 09:00 a 20:00 hrs. Sábados y Domingos 10:00 a 18:00 hrs. 

- Las fotografías del artículo son referenciales. Revisa la descripción y pregúntanos si aún tienes dudas.

- MEDIOS DE PAGO : MERCADO PAGO , Tarjeta de Crédito (6 a 12 Meses precio sin interés), Débito o Transferencia

- PREGUNTENOS si tienes cualquier duda, estamos para ayudarte y resolver todo. 

NUESTRO SERVICIO TÉCNICO DE CELULARES, REPARAMOS O CAMBIAMOS
- Flex de Carga 
- Cambio de pantalla / Cristal Glass
- Reparaciones en Placas
- Software
- Cámaras frontales 
- Cámaras traseras 
- Botón Home 
- Auricular 
- Sensor de Proximidad
- Problemas de Audio 
- Entre otras situaciones que mantenga su equipo celular

===================================",27000,good_quality_thumbnail good_quality_picture kvs_primary immediate_payment cart_eligible shipping_guaranteed,1,http://http2.mlstatic.com/D_977310-MLC48201479692_112021-I.jpg,https://articulo.mercadolibre.cl/MLC-932253247-pantalla-para-samsung-galaxy-a21s-cmarco-mica-de-regalo-_JM,RM (Metropolitana),Estacion Central,4,0,0,0,0,4,5,0,0,,768415156,LATIENDADELCELULARCHILE,normal eshop mshops credits_profile messages_as_seller,RM (Metropolitana),Estacion Central,1,5,1060,113,1173,0.69,0.11,0.2,214,0.0042,0,0,,,A21S,,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,,,,
MLC1426974517,Pantalla Compatible Xiaomi Redmi Note 12 4g/5g Oled ,MLC48906,"Producto nuevo
Calidad Oled
Compatible con versión 4G y 5G
Tienes 30 días para devolver el producto 
Probar antes de instalar
Garantía no aplica para daños causados por el consumidor",64990,kvs_primary good_quality_thumbnail immediate_payment cart_eligible shipping_guaranteed,1,http://http2.mlstatic.com/D_633878-MLC71956074711_092023-I.jpg,https://articulo.mercadolibre.cl/MLC-1426974517-pantalla-compatible-xiaomi-redmi-note-12-4g5g-oled-_JM,RM (Metropolitana),Lampa,0,0,0,0,0,0,0,0,0,,710767358,MAITECAMUSCABELLO,normal mshops credits_profile messages_as_seller,RM (Metropolitana),Lampa,3,5,2149,282,2431,0.64,0.05,0.31,731,0.0049,0.0423,0.0024,Servitec,,Redmi note 12,,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,,,,
MLC962998058,Pantalla Para Samsung Galaxy A50 + Mica Regalo - Dcompras,MLC48906,"Pantalla compatible con Samsung A50 + Mica Protectora Regalo
Pantalla compatible con Galaxy A50 Calidad Incell

Compatible con :
Versiones: SM-A505F, SM-A505FN, SM-A505GN, SM-A505G, SM-A505FM, SM-A505YN, SM-A505W, SM-A505X, SM-A505U, SM-A505GT, SM-A505U1, SM-A505G, SM-A505N, SM-S506DL


TODOS LOS PRODUCTOS CON GARANTÍA 100% (SIEMPRE QUE ESTE EN LAS MISMAS CONDICIONES QUE SE ENTREGO CON SUS PLÁSTICOS, ADHESIVOS ETC.) Sin despegar.

Políticas de Compra, Medios de Pago y Preguntas Frecuentes se encuentran en las imágenes del producto.
Estamos Cercano a los Metro LO VIAL y DEPARTAMENTAL.
Hacemos envíos por Chile Express, Starken y Pullman a Regiones
Cualquier Duda sera respondida a la Brevedad.",26990,good_quality_thumbnail kvs_primary good_quality_picture loyalty_discount_eligible immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_794140-MLC49107282693_022022-I.jpg,https://articulo.mercadolibre.cl/MLC-962998058-pantalla-para-samsung-galaxy-a50-mica-regalo-dcompras-_JM,RM (Metropolitana),San Miguel,10,4,0,0,1,5,3.3,2,0," Excelente producto, cumple totalmente con lo descrito. Mals calidad sobre todo el touch. Orrible el producto no sirvió lo más triste es que perdí mi dinero.",1073339417,DEASISCLO20220212191344,normal credits_profile messages_as_seller,RM (Metropolitana),San Miguel,3,5,5113,578,5691,0.92,0.04,0.04,824,0.0165,0.0136,0.0044,,,,,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,,,,
MLC971678794,Pantalla Moto One Fusion Con Envio Gratis A Todo Chile,MLC48906,"Pantalla One Fusion
Excelente Calidad.
Producto Nuevo.
10 puntos táctiles.
3 Meses de garantía si es instalado por nuestros especialistas.
Envió Gratis Por Mercado Envíos a todo Chile.
Entrega Coordinada en el mismo día solo en la regio metropolitana.
Instalación a Domicilio a toda la región Metropolitana.
Consultar Por Protecciones.
Recepción y envió de equipos a regiones.
Venta de repuestos al mayor y al detalle.
Devoluciones sujetas a políticas de Mercado Libre.
Puedes Resolver cualquier duda en la opción preguntas y serán respondidas a la brevedad.",23848,kvs_primary good_quality_thumbnail immediate_payment cart_eligible shipping_guaranteed,1,http://http2.mlstatic.com/D_758744-MLA69519725408_052023-I.jpg,https://articulo.mercadolibre.cl/MLC-971678794-pantalla-moto-one-fusion-con-envio-gratis-a-todo-chile-_JM,RM (Metropolitana),Lampa,0,0,0,0,0,0,0,0,0,,710767358,MAITECAMUSCABELLO,normal mshops credits_profile messages_as_seller,RM (Metropolitana),Lampa,3,5,2149,282,2431,0.64,0.05,0.31,731,0.0049,0.0423,0.0024,Servitec,,One Fusion,,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,,,,
MLC1408412459,Pantalla Compatible Con iPhone 6,MLC48906,"PANTALLA COMPATIBLE CON IPHONE 6 BLANCA

TODOS LOS PRODUCTOS CON GARANTÍA 100% (SIEMPRE QUE ESTE EN LAS MISMAS CONDICIONES QUE SE ENTREGO CON SUS PLÁSTICOS, ADHESIVOS ETC.) Sin despegar.

*La GARANTÍA es de 30 días siempre y cuando sea por defectos de fabrica, debido a que son artículos sensibles a dañarse por mal uso.

*Para que la GARANTÍA sea valida debe devolver el producto con todos sus sellos de fabrica y sin rastros de manipulación ya que se entenderá que el desperfecto fue causado por el consumidor.

*Pantalla/Display/Touch/Tactiles para cubrir garantía deben estar con sus sellos de seguridad en perfecto estado, la pantalla en general en las mismas condiciones que fue entregada no aceptamos devoluciones de pantallas trizadas , con rastros de instalación u otros.

*La GARANTÍA cubre solo defectos de fabrica tomando en cuenta el tiempo del mismo.
*No nos hacemos responsables por los daños ocasionados por la empresa de envíos, ya es responsabilidad de ellos.

*El costo de envió por GARANTÍA de cualquier producto o equipo correrá por cuenta del comprador.
*Somos una empresa dedicada a proteger, mejorar y prolongar la vida de cualquier dispositivo móvil.

Entregas en nuestra oficina en Providencia a pasos del Metro Pedro de Valdivia
Lunes a Viernes de 9:00 a 18:00 hrs horario Continuado
Domingos y Feriados cerrado.

Garantía del vendedor: 3 meses",9490,good_quality_thumbnail immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_778396-MLC71651819263_092023-I.jpg,https://articulo.mercadolibre.cl/MLC-1408412459-pantalla-compatible-con-iphone-6-_JM,RM (Metropolitana),Providencia,2,0,0,0,0,2,5,0,0," Se ajusta súper bien, se ve de buena calidad. Excelente el producto la pantalla funciona excelente ningún detalle todo funciona muy bien en mi iphone 6.",668860029,PHONEXCHILE,normal mshops credits_profile messages_as_seller,RM (Metropolitana),Providencia,3,5,8022,575,8597,0.95,0.03,0.02,1082,0.0085,0.0008,0,genérica,,"A1549, A1586, A1589",,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,,,,
MLC1033128651,Pantalla Huawei Y9s (con Marco),MLC48906,"================= FIXMOBILE ======================


Pantalla Huawei Y9S (Con marco)

-------------------------------------------------------------------------------------------- 

| PRECIOS PREFERENCIALES EN INSTALACIÓN

 EN NUESTRO LOCAL PARA NUESTROS CLIENTES DE MERCADO LIBRE 

-------------------------------------------------------------------------------------------- 

DESPACHO O RETIRO:

| Delivery y Envíos a todo Chile !

| Puedes retirar el producto de forma personal en nuestra tienda física. 
 
| Si vives en una zona alejada a nuestra tienda, puedes utilizar Mercado Envíos,
 que nos permite llegar a cualquier parte del país y te enviamos el producto a la sucursal
 de correo más cercana a tu casa u oficina, estés donde estés.



 Estamos ubicados en el centro de la ciudad de Viña del Mar !

-------------------------------------------------------------------------------------------

MEDIOS DE PAGO:

- Transferencia, efectivo y puedes pagar con tarjeta de credito hasta en 12 cuotas a través de mercado pago !

-------------------------------------------------------------------------------------------- 

| EN CASO DE ALGÚN PROBLEMA POR FAVOR NO INICIE UN RECLAMO 

YA QUE POR LAS NUEVAS POLÍTICAS DE MERCADO LIBRE SOLO NOS GENERA PROBLEMAS 

CON LA REPUTACIÓN 

================= FIXMOBILE ======================",38000,good_quality_thumbnail kvs_primary immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_620391-MLC71436009715_082023-I.jpg,https://articulo.mercadolibre.cl/MLC-1033128651-pantalla-huawei-y9s-con-marco-_JM,Valparaíso,Viña Del Mar,5,0,0,0,0,5,5,0,0, Instalada y funcionando a la perfección. Excelente producto.,709729032,FIXMOBILEVIÑA,normal mshops credits_profile messages_as_seller,Valparaíso,Viña Del Mar,3,5,2906,440,3346,0.89,0.05,0.06,602,0.0137,0.0253,0,Huawei,,Huawei Y9S (Con marco),,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,,,,
MLC1055379999,Pantalla Compatible Con Samsung A13 4g (a135f),MLC48906,"ESPECIFICACIONES TÉCNICAS:
Pantalla Compatible Con Samsung A13 4g (a135f)
-------------------------------------------------------------------------------------------- 

| PRECIOS PREFERENCIALES EN INSTALACIÓN

 EN NUESTRO LOCAL PARA NUESTROS CLIENTES DE MERCADO LIBRE 

-------------------------------------------------------------------------------------------- 

DESPACHO O RETIRO:

| Delivery y Envíos a todo Chile !

| Puedes retirar el producto de forma personal en nuestra tienda física. 
 
| Si vives en una zona alejada a nuestra tienda, puedes utilizar Mercado Envíos,
 que nos permite llegar a cualquier parte del país y te enviamos el producto a la sucursal
 de correo más cercana a tu casa u oficina, estés donde estés.



 Estamos ubicados en el centro de la ciudad de Viña del Mar !

-------------------------------------------------------------------------------------------

MEDIOS DE PAGO:

- Transferencia, efectivo y puedes pagar con tarjeta de crédito hasta en 12 cuotas a través de mercado pago !

-------------------------------------------------------------------------------------------- 

| EN CASO DE ALGÚN PROBLEMA POR FAVOR NO INICIE UN RECLAMO 

YA QUE POR LAS NUEVAS POLÍTICAS DE MERCADO LIBRE SOLO NOS GENERA PROBLEMAS 

CON LA REPUTACIÓN",22000,kvs_primary good_quality_thumbnail immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_639274-MLA71435999287_082023-I.jpg,https://articulo.mercadolibre.cl/MLC-1055379999-pantalla-compatible-con-samsung-a13-4g-a135f-_JM,Valparaíso,Viña Del Mar,1,0,0,0,0,1,5,0,0, Quedó super! fácil de instalar.,709729032,FIXMOBILEVIÑA,normal mshops credits_profile messages_as_seller,Valparaíso,Viña Del Mar,3,5,2906,440,3346,0.89,0.05,0.06,602,0.0137,0.0253,0,genérico,,A13 4g (a135f),,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,,,,
MLC931867610,Pantalla Para Samsung Galaxy A02 + Mica De Regalo - Ltc ,MLC48906,"SOMOS LA TIENDA DEL CELULAR. 

PRODUCTO: PANTALLA COMPATIBLE CON SAMSUNG GALAXY A02 - MAS LAMINA DE REGALO.

MODELO: A022

DISPONIBLE EN: NEGRO. 

GARANTIA:
RECORDAR PROBAR LOS PRODUCTOS ANTES DE PEGARLO. UNA VEZ PEGADO NO SE PUEDE TRAMITAR CAMBIOS NI DEVOLUCIÓN. EN CASO DE NO PODER LLEVAR A CABO LA INSTALACIÓN CORRECTAMENTE COMUNICATE CON NUESTRO SERVICIO TÉCNICO DE LUNES A VIERNES DESDE LAS 10 AM HASTA LAS 6 PM. 

DESCRIPCIÓN

PRODUCTO NUEVO AL ALCANCE DE TU BOLSILLO!!

TÉRMINOS Y CONDICIONES
-----------------------------------------------------------

- Todos nuestros productos tienen 1 mes de garantía por fallas de fabricación y con sus embalajes y protecciones originales.

- Los Repuestos de teléfono u cualquier articulo comprado en nuestro sitio debe ser revisados por un profesional o técnico especializado antes de ser instalados, generando pruebas de funcionamiento optimas para recién ser instalado en el equipo. 

- Solo se efectuaran Garantías siempre que cuente con sus plásticos u envoltorios originales y sin deterioros. El incumplimiento de estos puntos sera causa de rechazo y no se podrá efectuar garantías correspondientes.

- Nuestro horario de atención es de Lunes a Viernes de 09:00 a 20:00 hrs. Sábados y Domingos 10:00 a 18:00 hrs. 

- Las fotografías del artículo son referenciales. Revisa la descripción y pregúntanos si aún tienes dudas.

- MEDIOS DE PAGO : MERCADO PAGO , Tarjeta de Crédito (6 a 12 Meses precio sin interés), Débito o Transferencia

- PREGUNTENOS si tienes cualquier duda, estamos para ayudarte y resolver todo. 

NUESTRO SERVICIO TÉCNICO DE CELULARES, REPARAMOS O CAMBIAMOS
- Flex de Carga 
- Cambio de pantalla / Cristal Glass
- Reparaciones en Placas
- Software
- Cámaras frontales 
- Cámaras traseras 
- Botón Home 
- Auricular 
- Sensor de Proximidad
- Problemas de Audio 
- Entre otras situaciones que mantenga su equipo celular

===================================",22140,kvs_primary good_quality_thumbnail good_quality_picture immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_644889-MLC48188325690_112021-I.jpg,https://articulo.mercadolibre.cl/MLC-931867610-pantalla-para-samsung-galaxy-a02-mica-de-regalo-ltc-_JM,RM (Metropolitana),Estacion Central,3,0,0,0,0,3,5,0,0," Había comprado pantallas antes y me salían corrida ,está súper ,la instale súper rápido,muy bien producto.",768672430,VENTASLATIENDADELCELULAR,credits_profile normal mshops messages_as_seller,RM (Metropolitana),Estacion Central,1,5,935,106,1041,0.74,0.02,0.24,155,0,0,0.0059,,,A02,,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,,,,
